price,datetime,room,location,area
$2240,2016-11-03 00:00:00,1, (san rafael),650ft
$2633,2016-11-03 00:00:00,2, (san rafael),846ft
$4566,2016-11-03 00:00:00,2, (SOMA / south beach),1012ft
$2339,2016-11-03 00:00:00,, (oakland lake merritt / grand),486ft
$2450,2016-11-03 00:00:00,1, (lower pac hts),
$2055,2016-11-02 00:00:00,1, (santa clara),700ft
$2680,2016-11-02 00:00:00,2, (san jose south),
$2915,2016-11-02 00:00:00,2, (santa clara),1216ft
$1800,2016-11-02 00:00:00,1, (saratoga),
$1695,2016-11-02 00:00:00,1, (willow glen / cambrian),
$1650,2016-11-02 00:00:00,1, (san jose west),
$2295,2016-11-02 00:00:00,2, (san jose west),860ft
$2195,2016-11-02 00:00:00,1, (san jose downtown),780ft
$2746,2016-11-02 00:00:00,2, (san jose south),1032ft
$2625,2016-11-02 00:00:00,2, (willow glen / cambrian),1142ft
$2737,2016-11-02 00:00:00,2, (willow glen / cambrian),1182ft
$2625,2016-11-02 00:00:00,2, (willow glen / cambrian),1142ft
$2195,2016-11-02 00:00:00,1, (san jose downtown),780ft
$2737,2016-11-02 00:00:00,2, (willow glen / cambrian),1182ft
$2625,2016-11-02 00:00:00,2, (willow glen / cambrian),1142ft
$1995,2016-11-02 00:00:00,1, (campbell),645ft
$1995,2016-11-02 00:00:00,1, (campbell),645ft
$2045,2016-11-02 00:00:00,1, (campbell),645ft
$2495,2016-11-02 00:00:00,2, (campbell),986ft
$2126,2016-11-02 00:00:00,2, (san jose downtown),818ft
$2300,2016-11-02 00:00:00,1, (san jose downtown),650ft
$1895,2016-11-02 00:00:00,, (san jose downtown),425ft
$2495,2016-11-02 00:00:00,2, (san jose south),1020ft
$1895,2016-11-02 00:00:00,1, (san jose south),720ft
$1695,2016-11-02 00:00:00,1, (san jose south),511ft
$2095,2016-11-02 00:00:00,1, (sunnyvale),653ft
$2095,2016-11-02 00:00:00,2, (san jose west),825ft
$1795,2016-11-02 00:00:00,1, (san jose west),720ft
$1895,2016-11-02 00:00:00,1, (san jose west),850ft
$2506,2016-11-02 00:00:00,1," (Santa Clara, CA)",856ft
$1895,2016-11-02 00:00:00,1, (santa clara),700ft
$1895,2016-11-02 00:00:00,1, (santa clara),700ft
$2695,2016-11-02 00:00:00,2, (los gatos),1150ft
$2695,2016-11-02 00:00:00,2, (los gatos),1150ft
$2915,2016-11-02 00:00:00,2, (santa clara),1216ft
$2485,2016-11-02 00:00:00,1, (santa clara),880ft
$2945,2016-11-02 00:00:00,3, (san jose south),1040ft
$2795,2016-11-02 00:00:00,1, (santa clara),795ft
$2316,2016-11-02 00:00:00,2, (morgan hill),901ft
$2175,2016-11-02 00:00:00,1, (milpitas),643ft
$2325,2016-11-02 00:00:00,1, (milpitas),715ft
$2645,2016-11-02 00:00:00,2, (milpitas),935ft
$2875,2016-11-02 00:00:00,2, (milpitas),1082ft
$3495,2016-11-02 00:00:00,3, (milpitas),1259ft
$1999,2016-11-02 00:00:00,2, (san jose south),880ft
$2599,2016-11-02 00:00:00,3, (san jose south),1235ft
$2604,2016-11-02 00:00:00,1, (san jose downtown),845ft
$2549,2016-11-02 00:00:00,3, (san jose south),1235ft
$2000,2016-11-02 00:00:00,, (san jose downtown),425ft
$2300,2016-11-02 00:00:00,1, (san jose downtown),650ft
$2210,2016-11-02 00:00:00,1, (morgan hill),701ft
$2477,2016-11-02 00:00:00,2, (san jose downtown),1152ft
$2225,2016-11-02 00:00:00,1, (sunnyvale),720ft
$2555,2016-11-02 00:00:00,2, (sunnyvale),917ft
$2491,2016-11-02 00:00:00,2, (san jose south),901ft
$2650,2016-11-02 00:00:00,2, (santa clara),
$2700,2016-11-02 00:00:00,2, (sunnyvale),1076ft
$3585,2016-11-02 00:00:00,2, (santa clara),1326ft
$1730,2016-11-02 00:00:00,1, (santa clara),
$1995,2016-11-02 00:00:00,1, (sunnyvale),600ft
$2880,2016-11-02 00:00:00,1, (santa clara),868ft
$1200,2016-11-02 00:00:00,1, (san jose south),
$2400,2016-11-02 00:00:00,2, (santa clara),900ft
$3500,2016-11-02 00:00:00,3, (san jose south),1910ft
$1911,2016-11-02 00:00:00,1, (san jose south),720ft
$3500,2016-11-02 00:00:00,3, (sunnyvale),1901ft
$2200,2016-11-02 00:00:00,2, (san jose downtown),1100ft
$1225,2016-11-02 00:00:00,1, (sunnyvale),947ft
$1954,2016-11-02 00:00:00,1, (san jose south),701ft
$2095,2016-11-02 00:00:00,1, (santa clara),701ft
$2395,2016-11-02 00:00:00,2, (santa clara),1038ft
$1911,2016-11-02 00:00:00,1, (san jose south),720ft
$1999,2016-11-02 00:00:00,1, (mountain view),660ft
$2595,2016-11-02 00:00:00,2, (sunnyvale),930ft
$3444,2016-11-02 00:00:00,3, (san jose downtown),1431ft
$2510,2016-11-02 00:00:00,2, (morgan hill),
$2450,2016-11-02 00:00:00,2, (san jose downtown),1100ft
$2737,2016-11-02 00:00:00,2, (willow glen / cambrian),1182ft
$2300,2016-11-02 00:00:00,1, (san jose downtown),625ft
$1895,2016-11-02 00:00:00,, (san jose downtown),425ft
$2355,2016-11-02 00:00:00,1, (sunnyvale),741ft
$1995,2016-11-02 00:00:00,1, (sunnyvale),
$2945,2016-11-02 00:00:00,3, (san jose south),991ft
$2408,2016-11-02 00:00:00,1, (san jose downtown),603ft
$1575,2016-11-02 00:00:00,1, (san jose south),600ft
$2945,2016-11-02 00:00:00,3, (san jose south),1040ft
$2899,2016-11-02 00:00:00,2, (willow glen / cambrian),1018ft
$2555,2016-11-02 00:00:00,2, (sunnyvale),917ft
$2399,2016-11-02 00:00:00,1, (san jose downtown),787ft
$2226,2016-11-02 00:00:00,1, (san jose south),761ft
$2802,2016-11-02 00:00:00,2, (san jose south),1166ft
$3599,2016-11-02 00:00:00,3, (willow glen / cambrian),1976ft
$2495,2016-11-02 00:00:00,2, (campbell),986ft
$2665,2016-11-02 00:00:00,1, (santa clara),728ft
$3184,2016-11-02 00:00:00,2, (cupertino),971ft
$2531,2016-11-02 00:00:00,1, (san jose downtown),845ft
$2361,2016-11-02 00:00:00,1, (san jose west),817ft
$2811,2016-11-02 00:00:00,2, (san jose north),1166ft
$1895,2016-11-02 00:00:00,, (san jose downtown),425ft
$2900,2016-11-04 00:00:00,2, (campbell),1012ft
$2175,2016-11-04 00:00:00,1, (sunnyvale),600ft
$2495,2016-11-04 00:00:00,2, (campbell),986ft
$1995,2016-11-04 00:00:00,1, (campbell),645ft
$2550,2016-11-04 00:00:00,2, (campbell),986ft
$2045,2016-11-04 00:00:00,1, (campbell),645ft
$2625,2016-11-04 00:00:00,2, (san jose south),1142ft
$2737,2016-11-04 00:00:00,2, (willow glen / cambrian),1182ft
$3500,2016-11-04 00:00:00,3, (willow glen / cambrian),
$4122,2016-11-04 00:00:00,2, (los gatos),1182ft
$1895,2016-11-04 00:00:00,1, (santa clara),700ft
$1895,2016-11-04 00:00:00,1, (santa clara),700ft
$2320,2016-11-04 00:00:00,2, (morgan hill),
$2350,2016-11-04 00:00:00,2, (santa clara),951ft
$2125,2016-11-04 00:00:00,1, (santa clara),700ft
$2295,2016-11-04 00:00:00,2, (campbell),
$3500,2016-11-04 00:00:00,4, (milpitas),
$2699,2016-11-04 00:00:00,2, (dublin / pleasanton / livermore),1080ft
$825,2016-11-04 00:00:00,1,,700ft
$2995,2016-11-04 00:00:00,2, (berkeley),735ft
$3210,2016-11-04 00:00:00,1, (SOMA / south beach),665ft
$3493,2016-11-04 00:00:00,1, (SOMA / south beach),712ft
$3210,2016-11-04 00:00:00,1, (SOMA / south beach),665ft
$3799,2016-11-04 00:00:00,1, (SOMA / south beach),712ft
$3700,2016-11-04 00:00:00,1, (SOMA / south beach),712ft
$3899,2016-11-04 00:00:00,1, (SOMA / south beach),910ft
$2595,2016-11-04 00:00:00,2, (fremont / union city / newark),878ft
$1695,2016-11-04 00:00:00,1, (san leandro),
$3600,2016-11-04 00:00:00,2, (foster city),1260ft
$1670,2016-11-04 00:00:00,1, (pittsburg / antioch),762ft
$2000,2016-11-04 00:00:00,1, (dublin / pleasanton / livermore),701ft
$1670,2016-11-04 00:00:00,1, (pittsburg / antioch),762ft
$2800,2016-11-04 00:00:00,1, (ingleside / SFSU / CCSF),776ft
$3425,2016-11-04 00:00:00,2, (ingleside / SFSU / CCSF),1060ft
$1075,2016-11-04 00:00:00,1,,691ft
$1670,2016-11-04 00:00:00,1, (pittsburg / antioch),762ft
$4126,2016-11-04 00:00:00,2, (lower nob hill),
$1670,2016-11-04 00:00:00,1, (pittsburg / antioch),762ft
$3420,2016-11-04 00:00:00,1, (hayes valley),
$2804,2016-11-04 00:00:00,2, (lafayette / orinda / moraga),911ft
$3171,2016-11-04 00:00:00,2, (lafayette / orinda / moraga),1098ft
$1750,2016-11-04 00:00:00,1, (hayward / castro valley),726ft
$1455,2016-11-04 00:00:00,3,,1135ft
$2035,2016-11-04 00:00:00,2, (lafayette / orinda / moraga),825ft
$1925,2016-11-04 00:00:00,2, (walnut creek),880ft
$1975,2016-11-04 00:00:00,1, (san bruno),550ft
$3075,2016-11-04 00:00:00,1, (SOMA / south beach),650ft
$2095,2016-11-04 00:00:00,1, (berkeley north / hills),500ft
$1925,2016-11-04 00:00:00,2, (walnut creek),880ft
$2500,2016-11-04 00:00:00,1, (berkeley north / hills),650ft
$3500,2016-11-04 00:00:00,2, (berkeley north / hills),850ft
$2000,2016-11-04 00:00:00,, (berkeley north / hills),425ft
$2095,2016-11-04 00:00:00,1, (inner richmond),
$2500,2016-11-04 00:00:00,1, (inner sunset / UCSF),
$2500,2016-11-04 00:00:00,1, (inner sunset / UCSF),
$1800,2016-11-04 00:00:00,1, (oakland lake merritt / grand),
$3450,2016-11-04 00:00:00,1, (financial district),
$3450,2016-11-04 00:00:00,1, (north beach / telegraph hill),
$3450,2016-11-04 00:00:00,1, (pacific heights),
$2000,2016-11-04 00:00:00,1, (santa rosa),763ft
$2100,2016-11-04 00:00:00,1, (inner richmond),
$3450,2016-11-04 00:00:00,1, (lower pac hts),
$3450,2016-11-04 00:00:00,1, (marina / cow hollow),
$2395,2016-11-04 00:00:00,2, (danville / san ramon),1000ft
$4695,2016-11-04 00:00:00,2, (berkeley north / hills),827ft
$3200,2016-11-04 00:00:00,4, (fremont / union city / newark),
$1800,2016-11-04 00:00:00,, (south san francisco),400ft
$1875,2016-11-04 00:00:00,2, (vallejo / benicia),1040ft
$1872,2016-11-04 00:00:00,2, (vallejo / benicia),1040ft
$1925,2016-11-04 00:00:00,2, (walnut creek),880ft
$3363,2016-11-04 00:00:00,2, (san mateo),1152ft
$3573,2016-11-04 00:00:00,1, (SOMA / south beach),784ft
$4850,2016-11-04 00:00:00,2, (SOMA / south beach),954ft
$3597,2016-11-04 00:00:00,2, (berkeley),1078ft
$2687,2016-11-04 00:00:00,2, (fremont / union city / newark),982ft
$2852,2016-11-04 00:00:00,3, (fremont / union city / newark),1063ft
$2840,2016-11-04 00:00:00,1, (oakland lake merritt / grand),710ft
$3600,2016-11-04 00:00:00,1, (SOMA / south beach),652ft
$3600,2016-11-04 00:00:00,1, (financial district),652ft
$2999,2016-11-04 00:00:00,2, (Visitacion Valley),1117ft
$3100,2016-11-04 00:00:00,2, (Visitacion Valley),1173ft
$3000,2016-11-04 00:00:00,4, (richmond / point / annex),1623ft
$1625,2016-11-04 00:00:00,3,,1335ft
$1800,2016-11-04 00:00:00,3,,2000ft
$1275,2016-11-04 00:00:00,2,,856ft
$1050,2016-11-04 00:00:00,1,,621ft
$1050,2016-11-04 00:00:00,1,,621ft
$900,2016-11-04 00:00:00,1,,628ft
$1650,2016-11-04 00:00:00,2,,1230ft
$1400,2016-11-04 00:00:00,1,,750ft
$3250,2016-11-04 00:00:00,4, (hayward / castro valley),1850ft
$3250,2016-11-04 00:00:00,4, (hayward / castro valley),1850ft
$3250,2016-11-04 00:00:00,4, (redwood city),1850ft
$3250,2016-11-04 00:00:00,4, (san bruno),1850ft
$3250,2016-11-04 00:00:00,4, (san bruno),1850ft
$3250,2016-11-04 00:00:00,4, (alameda),1850ft
$3250,2016-11-04 00:00:00,4, (alameda),1850ft
$3250,2016-11-04 00:00:00,4, (oakland downtown),1850ft
$3250,2016-11-04 00:00:00,4, (oakland downtown),1850ft
$3250,2016-11-04 00:00:00,4, (visitacion valley),1850ft
$3250,2016-11-04 00:00:00,4, (foster city),1850ft
$3250,2016-11-04 00:00:00,4, (foster city),1850ft
$3250,2016-11-04 00:00:00,4, (foster city),1850ft
$2156,2016-11-05 00:00:00,2, (san jose downtown),818ft
$4360,2016-11-05 00:00:00,4, (san jose west),1550ft
$2600,2016-11-05 00:00:00,2, (mountain view),825ft
$2200,2016-11-05 00:00:00,1, (mountain view),625ft
$3500,2016-11-05 00:00:00,3, (san jose south),1910ft
$1995,2016-11-05 00:00:00,1, (santa clara),800ft
$1750,2016-11-05 00:00:00,1, (santa clara),720ft
$2200,2016-11-05 00:00:00,2, (santa clara),980ft
$2200,2016-11-05 00:00:00,2, (santa clara),980ft
$2200,2016-11-05 00:00:00,2, (santa clara),980ft
$1750,2016-11-05 00:00:00,1, (santa clara),780ft
$2200,2016-11-05 00:00:00,2, (santa clara),980ft
$2350,2016-11-05 00:00:00,2, (santa clara),951ft
$2125,2016-11-05 00:00:00,1, (santa clara),700ft
$3500,2016-11-05 00:00:00,4, (milpitas),
$1745,2016-11-05 00:00:00,1, (san jose west),600ft
$1880,2016-11-05 00:00:00,2, (santa clara),860ft
$2400,2016-11-05 00:00:00,2, (santa clara),956ft
$3600,2016-11-05 00:00:00,3, (santa clara),1400ft
$3000,2016-11-05 00:00:00,3, (milpitas),
$2700,2016-11-05 00:00:00,2, (sunnyvale),750ft
$2700,2016-11-05 00:00:00,2, (sunnyvale),7500ft
$3300,2016-11-05 00:00:00,3, (milpitas),1464ft
$2750,2016-11-05 00:00:00,2, (san jose north),1200ft
$2600,2016-11-05 00:00:00,2, (los gatos),1000ft
$1700,2016-11-05 00:00:00,2, (saratoga),950ft
$1700,2016-11-05 00:00:00,2, (los gatos),950ft
$3800,2016-11-05 00:00:00,3, (sunnyvale),1734ft
$2800,2016-11-05 00:00:00,2, (san jose west),1038ft
$4000,2016-11-05 00:00:00,4, (san jose north),1994ft
$1700,2016-11-05 00:00:00,1, (los gatos),650ft
$3000,2016-11-05 00:00:00,3, (milpitas),
$3700,2016-11-05 00:00:00,4, (santa clara),1603ft
$1900,2016-11-05 00:00:00,2, (santa clara),900ft
$1575,2016-11-05 00:00:00,1, (san jose west),765ft
$2500,2016-11-05 00:00:00,2, (willow glen / cambrian),
$3200,2016-11-05 00:00:00,3, (milpitas),1300ft
$3200,2016-11-05 00:00:00,3, (san jose south),1300ft
$3200,2016-11-05 00:00:00,3, (santa clara),1300ft
$3195,2016-11-05 00:00:00,4, (san jose south),1681ft
$2651,2016-11-05 00:00:00,1, (sunnyvale),703ft
$5495,2016-11-05 00:00:00,4, (campbell),2180ft
$1875,2016-11-05 00:00:00,1, (san jose west),580ft
$1700,2016-11-05 00:00:00,1, (los gatos),650ft
$3200,2016-11-05 00:00:00,4, (sunnyvale),1619ft
$2400,2016-11-05 00:00:00,2, (campbell),
$1995,2016-11-05 00:00:00,1, (los gatos),
$2456,2016-11-05 00:00:00,2, (san jose north),1095ft
$2900,2016-11-05 00:00:00,2, (santa clara),1000ft
$2095,2016-11-05 00:00:00,2, (milpitas),640ft
$2145,2016-11-05 00:00:00,2, (milpitas),640ft
$2195,2016-11-05 00:00:00,2, (milpitas),640ft
$4200,2016-11-05 00:00:00,4, (san jose south),2100ft
$3600,2016-11-05 00:00:00,5, (san jose south),2280ft
$3600,2016-11-05 00:00:00,5, (san jose south),2280ft
$2930,2016-11-05 00:00:00,, (sunnyvale),817ft
$1775,2016-11-05 00:00:00,1, (sunnyvale),650ft
$3500,2016-11-05 00:00:00,2, (mountain view),
$1850,2016-11-05 00:00:00,1, (sunnyvale),600ft
$1600,2016-11-05 00:00:00,1, (santa clara),600ft
$2300,2016-11-05 00:00:00,2, (san jose west),
$4500,2016-11-05 00:00:00,3, (sunnyvale),1050ft
$2700,2016-11-05 00:00:00,2, (san jose south),1000ft
$3350,2016-11-05 00:00:00,3, (milpitas),15840ft
$3800,2016-11-05 00:00:00,3, (sunnyvale),1734ft
$4200,2016-11-05 00:00:00,2, (nob hill),
$4500,2016-11-05 00:00:00,2, (financial district),
$2800,2016-11-05 00:00:00,1, (nob hill),
$2495,2016-11-05 00:00:00,2, (oakland rockridge / claremont),1200ft
$3395,2016-11-05 00:00:00,3, (dublin / pleasanton / livermore),
$1750,2016-11-05 00:00:00,1,,500ft
$2175,2016-11-05 00:00:00,1, (nob hill),
$2300,2016-11-05 00:00:00,1, (lower nob hill),
$2500,2016-11-05 00:00:00,1, (nob hill),
$4500,2016-11-05 00:00:00,2, (nob hill),
$3600,2016-11-05 00:00:00,2, (emeryville),
$2305,2016-11-05 00:00:00,2, (danville / san ramon),892ft
$2349,2016-11-05 00:00:00,2, (danville / san ramon),1005ft
$2349,2016-11-05 00:00:00,2, (danville / san ramon),1005ft
$2600,2016-11-05 00:00:00,2, (San Rafael),1044ft
$2850,2016-11-05 00:00:00,1, (richmond / seacliff),900ft
$2305,2016-11-05 00:00:00,2, (danville / san ramon),892ft
$2007,2016-11-05 00:00:00,1, (danville / san ramon),689ft
$950,2016-11-05 00:00:00,2,,704ft
$2700,2016-11-05 00:00:00,4, (brentwood / oakley),2715ft
$2295,2016-11-05 00:00:00,2, (hayward / castro valley),900ft
$2995,2016-11-05 00:00:00,2, (berkeley),735ft
$3400,2016-11-05 00:00:00,4, (dublin / pleasanton / livermore),1765ft
$2395,2016-11-05 00:00:00,2, (danville / san ramon),1100ft
$3000,2016-11-05 00:00:00,2, (lower nob hill),
$1649,2016-11-05 00:00:00,2," (hercules, pinole, san pablo, el sob)",1100ft
$2395,2016-11-05 00:00:00,2, (danville / san ramon),1100ft
$2575,2016-11-05 00:00:00,1, (emeryville),714ft
$1795,2016-11-05 00:00:00,1, (oakland lake merritt / grand),
$1945,2016-11-05 00:00:00,1, (oakland rockridge / claremont),
$1670,2016-11-05 00:00:00,1, (pittsburg / antioch),762ft
$2200,2016-11-05 00:00:00,1, (san mateo),505ft
$1670,2016-11-05 00:00:00,1, (pittsburg / antioch),762ft
$2750,2016-11-05 00:00:00,1, (lower pac hts),
$2795,2016-11-05 00:00:00,, (russian hill),635ft
$1850,2016-11-05 00:00:00,2, (danville / san ramon),916ft
$2095,2016-11-05 00:00:00,1, (berkeley north / hills),500ft
$2995,2016-11-05 00:00:00,2, (inner sunset / UCSF),650ft
$1950,2016-11-05 00:00:00,1, (oakland north / temescal),
$4295,2016-11-05 00:00:00,2, (castro / upper market),
$2500,2016-11-05 00:00:00,1, (inner sunset / UCSF),
$2500,2016-11-05 00:00:00,1, (inner sunset / UCSF),
$1800,2016-11-05 00:00:00,1, (oakland lake merritt / grand),
$4295,2016-11-05 00:00:00,2, (twin peaks / diamond hts),
$5690,2016-11-05 00:00:00,3, (hayes valley),1200ft
$2200,2016-11-05 00:00:00,1, (russian hill),
$5800,2016-11-05 00:00:00,3, (hayes valley),1200ft
$3250,2016-11-05 00:00:00,3, (oakland east),2000ft
$2800,2016-11-05 00:00:00,3, (scotts valley),1675ft
$1984,2016-11-05 00:00:00,, (hayward / castro valley),458ft
$3890,2016-11-05 00:00:00,2, (Parkmerced),1100ft
$3200,2016-11-05 00:00:00,2, (noe valley),1200ft
$3900,2016-11-05 00:00:00,2, (marina / cow hollow),900ft
$2000,2016-11-05 00:00:00,1, (dublin / pleasanton / livermore),701ft
$4500,2016-11-05 00:00:00,3, (berkeley north / hills),2150ft
$2575,2016-11-05 00:00:00,1, (emeryville),714ft
$3100,2016-11-05 00:00:00,1, (cole valley / ashbury hts),
$3725,2016-11-05 00:00:00,2, (ingleside / SFSU / CCSF),
$1675,2016-11-05 00:00:00,2,,1050ft
$1550,2016-11-05 00:00:00,3,,1335ft
$1275,2016-11-05 00:00:00,2,,1059ft
$2995,2016-11-05 00:00:00,2, (san mateo),1292ft
$3200,2016-11-05 00:00:00,1, (inner richmond),800ft
$3000,2016-11-05 00:00:00,2, (oakland lake merritt / grand),792ft
$1750,2016-11-05 00:00:00,2, (richmond / point / annex),714ft
$2400,2016-11-05 00:00:00,2, (redwood city),900ft
$6850,2016-11-05 00:00:00,4, (oakland rockridge / claremont),2350ft
$2460,2016-11-05 00:00:00,1, (concord / pleasant hill / martinez),714ft
$3800,2016-11-05 00:00:00,3, (foster city),1430ft
$1525,2016-11-05 00:00:00,3,,1327ft
$1900,2016-11-05 00:00:00,5,,2375ft
$1235,2016-11-05 00:00:00,,,475ft
$4195,2016-11-05 00:00:00,2, (pacific heights),
$1895,2016-11-05 00:00:00,2, (hayward / castro valley),
$3400,2016-11-05 00:00:00,1, (north beach / telegraph hill),
$3195,2016-11-05 00:00:00,2, (south san francisco),900ft
$2695,2016-11-05 00:00:00,3, (hayward / castro valley),1280ft
$4995,2016-11-05 00:00:00,3, (lower haight),1300ft
$2300,2016-11-05 00:00:00,2, (novato),900ft
$2095,2016-11-05 00:00:00,1, (mission district),550ft
$3300,2016-11-06 00:00:00,4, (morgan hill),1929ft
$2250,2016-11-06 00:00:00,1, (san jose west),700ft
$3500,2016-11-06 00:00:00,4, (milpitas),
$3400,2016-11-06 00:00:00,4, (gilroy),1929ft
$3400,2016-11-06 00:00:00,4, (morgan hill),1929ft
$3400,2016-11-06 00:00:00,4, (san jose downtown),1929ft
$2800,2016-11-06 00:00:00,2, (milpitas),1158ft
$4360,2016-11-06 00:00:00,4, (san jose west),1550ft
$1750,2016-11-06 00:00:00,1, (santa clara),720ft
$2200,2016-11-06 00:00:00,2, (santa clara),980ft
$2200,2016-11-06 00:00:00,2, (santa clara),980ft
$2200,2016-11-06 00:00:00,2, (santa clara),980ft
$1750,2016-11-06 00:00:00,1, (santa clara),780ft
$2200,2016-11-06 00:00:00,2, (santa clara),980ft
$1854,2016-11-06 00:00:00,1, (san jose south),
$3500,2016-11-06 00:00:00,4, (milpitas),
$2400,2016-11-06 00:00:00,2, (santa clara),956ft
$3600,2016-11-06 00:00:00,3, (santa clara),1400ft
$3300,2016-11-06 00:00:00,3, (milpitas),1464ft
$2750,2016-11-06 00:00:00,2, (san jose north),1200ft
$2600,2016-11-06 00:00:00,2, (los gatos),1000ft
$3800,2016-11-06 00:00:00,3, (sunnyvale),1734ft
$1700,2016-11-06 00:00:00,1, (los gatos),650ft
$3000,2016-11-06 00:00:00,3, (milpitas),
$3700,2016-11-06 00:00:00,4, (santa clara),1603ft
$3200,2016-11-06 00:00:00,3, (santa clara),1300ft
$2651,2016-11-06 00:00:00,1, (sunnyvale),703ft
$5495,2016-11-06 00:00:00,4, (campbell),2180ft
$1700,2016-11-06 00:00:00,1, (los gatos),650ft
$3200,2016-11-06 00:00:00,4, (sunnyvale),1619ft
$2456,2016-11-06 00:00:00,2, (san jose north),1095ft
$2900,2016-11-06 00:00:00,2, (santa clara),1000ft
$4200,2016-11-06 00:00:00,4, (san jose south),2100ft
$2300,2016-11-06 00:00:00,2, (san jose west),
$3350,2016-11-06 00:00:00,3, (milpitas),15840ft
$3800,2016-11-06 00:00:00,3, (sunnyvale),1734ft
$3600,2016-11-06 00:00:00,4, (cupertino),1272ft
$2600,2016-11-06 00:00:00,2,,1143ft
$3585,2016-11-06 00:00:00,3, (sunnyvale),1232ft
$3200,2016-11-06 00:00:00,2, (san jose south),950ft
$3200,2016-11-06 00:00:00,3, (San Jose),
$4300,2016-11-06 00:00:00,4, (sunnyvale),1900ft
